DATE_READING,YEAR,MONTH,DAY,AREA_NUMBER,ELNINO,LANINA,TOTAL_CAPTURE
20060804,2006,8,4,4,0,0,0
20100204,2010,2,4,3,1,0,0
20110501,2011,5,1,3,0,0,0
20161230,2016,12,30,4,0,0,0
20110218,2011,2,18,2,0,1,1
20181211,2018,12,11,2,0,0,0
20081106,2008,11,6,3,0,0,2
20061219,2006,12,19,4,1,0,0
20180701,2018,7,1,4,0,0,0
20190813,2019,8,13,1,0,0,0
20200215,2020,2,15,2,0,0,0
20150224,2015,2,24,1,0,0,0
20200715,2020,7,15,2,0,0,0
20171030,2017,10,30,3,0,0,0
20131106,2013,11,6,4,0,0,0
20100518,2010,5,18,4,0,0,0
20060819,2006,8,19,3,0,0,0
20060726,2006,7,26,2,0,0,0
20080731,2008,7,31,1,0,0,0
20120128,2012,1,28,2,0,1,0
20130826,2013,8,26,2,0,0,0
20160701,2016,7,1,2,0,0,0
20080313,2008,3,13,4,0,0,0
20060918,2006,9,18,1,0,0,0
20060506,2006,5,6,4,0,0,0
20200127,2020,1,27,3,0,0,0
20090416,2009,4,16,4,0,0,0
20150408,2015,4,8,3,0,0,0
20080525,2008,5,25,3,0,0,0
20080913,2008,9,13,4,0,0,0
20171103,2017,11,3,4,0,0,0
20070215,2007,2,15,1,0,0,0
20190807,2019,8,7,2,0,0,0
20140601,2014,6,1,2,0,0,0
20150728,2015,7,28,4,1,0,0
20140329,2014,3,29,1,0,0,0
20150301,2015,3,1,4,0,0,0
20140725,2014,7,25,4,0,0,0
20090528,2009,5,28,4,0,0,0
20090104,2009,1,4,1,1,0,0
20180203,2018,2,3,3,0,1,0
20130823,2013,8,23,2,0,0,0
20181110,2018,11,10,1,0,0,0
20170801,2017,8,1,2,0,0,1
20120125,2012,1,25,2,0,1,0
20141107,2014,11,7,1,0,0,0
20061120,2006,11,20,1,1,0,0
20140528,2014,5,28,3,0,0,0
20121006,2012,10,6,3,0,0,0
20090714,2009,7,14,2,0,0,0
20170517,2017,5,17,4,0,0,0
20090918,2009,9,18,3,0,0,0
20060322,2006,3,22,3,0,0,0
20120417,2012,4,17,2,0,0,0
20141005,2014,10,5,4,0,0,0
20081107,2008,11,7,3,0,0,0
20090717,2009,7,17,3,0,0,0
20090122,2009,1,22,3,1,0,1
20080624,2008,6,24,4,0,0,0
20181022,2018,10,22,4,0,0,0
20060512,2006,5,12,2,0,0,0
20130214,2013,2,14,1,0,0,0
20160831,2016,8,31,1,0,0,0
20091001,2009,10,1,1,0,0,0
20161208,2016,12,8,3,0,0,2
20070819,2007,8,19,3,0,1,0
20171013,2017,10,13,4,0,0,0
20060103,2006,1,3,4,0,0,0
20180831,2018,8,31,4,0,0,0
20130227,2013,2,27,3,0,0,0
20130116,2013,1,16,2,0,0,0
20091021,2009,10,21,3,0,0,0
20080609,2008,6,9,2,0,0,0
20070810,2007,8,10,2,0,1,0
20180123,2018,1,23,1,0,1,0
20061111,2006,11,11,4,1,0,0
20110814,2011,8,14,3,0,0,0
20100611,2010,6,11,4,0,0,0
20070422,2007,4,22,2,0,0,0
20100601,2010,6,1,1,0,0,0
20100329,2010,3,29,2,1,0,0
20120510,2012,5,10,2,0,0,0
20150618,2015,6,18,3,1,0,0
20130324,2013,3,24,4,0,0,0
20101129,2010,11,29,2,0,1,2
20180504,2018,5,4,2,0,0,0
20200531,2020,5,31,2,0,0,0
20190609,2019,6,9,4,0,0,0
20191221,2019,12,21,2,0,0,0
20170502,2017,5,2,4,0,0,0
20110221,2011,2,21,1,0,1,0
20150417,2015,4,17,2,0,0,0
20170405,2017,4,5,1,0,0,2
20170916,2017,9,16,3,0,0,0
20170317,2017,3,17,3,0,0,0
20130207,2013,2,7,4,0,0,1
20091126,2009,11,26,3,1,0,2
20150130,2015,1,30,2,0,0,0
20141205,2014,12,5,2,0,0,0
20150524,2015,5,24,1,1,0,0
20171119,2017,11,19,4,0,0,0
20170614,2017,6,14,1,0,0,1
20150701,2015,7,1,1,1,0,0
20180513,2018,5,13,1,0,0,0
20111216,2011,12,16,2,0,1,0
20170318,2017,3,18,4,0,0,0
20150119,2015,1,19,1,0,0,0
20111122,2011,11,22,2,0,1,0
20071010,2007,10,10,4,0,1,0
20200401,2020,4,1,3,0,0,3
20170222,2017,2,22,4,0,0,1
20190213,2019,2,13,3,0,0,1
20180220,2018,2,20,4,0,1,0
20171209,2017,12,9,1,0,1,0
20150914,2015,9,14,2,1,0,0
20170808,2017,8,8,2,0,0,1
20181125,2018,11,25,2,0,0,0
20080831,2008,8,31,2,0,0,0
20100518,2010,5,18,3,0,0,0
20110411,2011,4,11,4,0,0,0
20091116,2009,11,16,4,1,0,0
20130118,2013,1,18,3,0,0,0
20110905,2011,9,5,4,0,0,0
20080814,2008,8,14,1,0,0,0
20070519,2007,5,19,1,0,0,0
20100525,2010,5,25,1,0,0,0
20061025,2006,10,25,4,1,0,1
20090426,2009,4,26,2,0,0,0
20161227,2016,12,27,3,0,0,0
20140713,2014,7,13,1,0,0,0
20070528,2007,5,28,2,0,0,0
20060804,2006,8,4,3,0,0,0
20080116,2008,1,16,4,0,1,0
20110707,2011,7,7,2,0,0,0
20060723,2006,7,23,3,0,0,0
20151212,2015,12,12,1,1,0,0
20190305,2019,3,5,1,0,0,0
20191008,2019,10,8,3,0,0,0
20060601,2006,6,1,1,0,0,0
20060321,2006,3,21,4,0,0,0
20110424,2011,4,24,1,0,0,0
20060523,2006,5,23,1,0,0,0
20090926,2009,9,26,1,0,0,0
20060201,2006,2,1,3,0,0,0
20181222,2018,12,22,4,0,0,0
20110127,2011,1,27,2,0,1,0
20180402,2018,4,2,2,0,0,1
20060202,2006,2,2,2,0,0,0
20091207,2009,12,7,4,1,0,0
20170201,2017,2,1,1,0,0,1
20190303,2019,3,3,1,0,0,0
20180510,2018,5,10,1,0,0,0
20190523,2019,5,23,1,0,0,0
20190511,2019,5,11,2,0,0,0
20090718,2009,7,18,1,0,0,0
20160627,2016,6,27,3,0,0,0
20150222,2015,2,22,4,0,0,0
20100903,2010,9,3,4,0,1,0
20170216,2017,2,16,1,0,0,0
20091024,2009,10,24,1,0,0,0
20150709,2015,7,9,2,1,0,0
20190831,2019,8,31,4,0,0,0
20140708,2014,7,8,3,0,0,0
20131126,2013,11,26,1,0,0,0
20140629,2014,6,29,1,0,0,0
20110803,2011,8,3,1,0,0,0
20100617,2010,6,17,2,0,0,0
20141226,2014,12,26,1,0,0,0
20151231,2015,12,31,3,1,0,2
20161222,2016,12,22,3,0,0,0
20181026,2018,10,26,1,0,0,0
20150129,2015,1,29,1,0,0,1
20070701,2007,7,1,4,0,0,0
20150915,2015,9,15,1,1,0,0
20160104,2016,1,4,2,1,0,0
20101225,2010,12,25,4,0,1,0
20160707,2016,7,7,4,0,0,0
20100403,2010,4,3,1,0,0,0
20061002,2006,10,2,1,1,0,0
20140531,2014,5,31,4,0,0,0
20170503,2017,5,3,3,0,0,0
20060526,2006,5,26,4,0,0,0
20200229,2020,2,29,2,0,0,0
20130628,2013,6,28,3,0,0,0
20100830,2010,8,30,2,0,1,0
20140331,2014,3,31,2,0,0,0
20160702,2016,7,2,4,0,0,0
20100520,2010,5,20,4,0,0,0
20130611,2013,6,11,4,0,0,0
20090510,2009,5,10,4,0,0,0
20120220,2012,2,20,4,0,1,0
20071202,2007,12,2,3,0,1,0
20110202,2011,2,2,2,0,1,0
20200509,2020,5,9,2,0,0,0
20181115,2018,11,15,4,0,0,0
20141010,2014,10,10,3,0,0,1
20131031,2013,10,31,2,0,0,0
20170510,2017,5,10,3,0,0,0
20170417,2017,4,17,1,0,0,0
20060127,2006,1,27,3,0,0,0
20110814,2011,8,14,4,0,0,0
20151207,2015,12,7,4,1,0,0
20170306,2017,3,6,4,0,0,0
20060602,2006,6,2,3,0,0,0
20150212,2015,2,12,3,0,0,2
20090106,2009,1,6,1,1,0,0
20111113,2011,11,13,3,0,1,0
20171117,2017,11,17,1,0,0,0
20110320,2011,3,20,3,0,1,0
20110616,2011,6,16,3,0,0,0
20111105,2011,11,5,4,0,1,0
20100529,2010,5,29,3,0,0,0
20160504,2016,5,4,1,0,0,0
20070318,2007,3,18,1,0,0,0
20110712,2011,7,12,1,0,0,0
20100806,2010,8,6,1,0,1,0
20181218,2018,12,18,4,0,0,0
20150118,2015,1,18,1,0,0,0
20091009,2009,10,9,4,0,0,0
20070817,2007,8,17,2,0,1,0
20100325,2010,3,25,3,1,0,0
20161030,2016,10,30,1,0,0,0
20160522,2016,5,22,1,0,0,0
20100202,2010,2,2,2,1,0,0
20110908,2011,9,8,3,0,0,0
20100907,2010,9,7,2,0,1,0
20170426,2017,4,26,3,0,0,0
20110131,2011,1,31,3,0,1,0
20180320,2018,3,20,3,0,0,0
20200814,2020,8,14,4,0,0,0
20150723,2015,7,23,1,1,0,0
20150326,2015,3,26,1,0,0,0
20120801,2012,8,1,4,0,0,0
20141006,2014,10,6,4,0,0,0
20060729,2006,7,29,4,0,0,0
20130407,2013,4,7,4,0,0,0
20190212,2019,2,12,1,0,0,0
20071121,2007,11,21,2,0,1,0
20160516,2016,5,16,3,0,0,0
20121109,2012,11,9,4,0,0,0
20120131,2012,1,31,3,0,1,0
20110325,2011,3,25,4,0,1,0
20141116,2014,11,16,3,0,0,0
20060730,2006,7,30,4,0,0,0
20160616,2016,6,16,1,0,0,0
20170501,2017,5,1,3,0,0,0
20190220,2019,2,20,4,0,0,0
20080821,2008,8,21,4,0,0,0
20100506,2010,5,6,4,0,0,0
20101212,2010,12,12,2,0,1,0
20081031,2008,10,31,2,0,0,0
20120418,2012,4,18,3,0,0,0
20140702,2014,7,2,1,0,0,0
20180430,2018,4,30,1,0,0,0
20130516,2013,5,16,1,0,0,0
20200318,2020,3,18,2,0,0,0
20150307,2015,3,7,3,0,0,0
20191222,2019,12,22,4,0,0,0
20171115,2017,11,15,4,0,0,0
20060412,2006,4,12,2,0,0,0
20100203,2010,2,3,4,1,0,0
20180926,2018,9,26,3,0,0,0
20120730,2012,7,30,4,0,0,0
20160617,2016,6,17,4,0,0,0
20130602,2013,6,2,3,0,0,0
20090813,2009,8,13,2,0,0,1
20120109,2012,1,9,2,0,1,0
20161210,2016,12,10,1,0,0,0
20140403,2014,4,3,1,0,0,0
20191231,2019,12,31,2,0,0,0
20060319,2006,3,19,1,0,0,0
20150428,2015,4,28,3,0,0,0
20080801,2008,8,1,3,0,0,1
20131203,2013,12,3,3,0,0,1
20110501,2011,5,1,1,0,0,0
20190518,2019,5,18,3,0,0,0
20091130,2009,11,30,4,1,0,0
20071221,2007,12,21,2,0,1,0
20070908,2007,9,8,1,0,1,0
20161125,2016,11,25,3,0,0,0
20120628,2012,6,28,1,0,0,0
20170105,2017,1,5,4,0,0,0
20111003,2011,10,3,4,0,1,0
20150901,2015,9,1,4,1,0,0
20140610,2014,6,10,2,0,0,0
20190113,2019,1,13,3,0,0,0
20110625,2011,6,25,1,0,0,0
20150814,2015,8,14,3,1,0,1
20070328,2007,3,28,1,0,0,0
20130916,2013,9,16,3,0,0,0
20150206,2015,2,6,1,0,0,0
20181213,2018,12,13,2,0,0,0
20191212,2019,12,12,4,0,0,0
20190330,2019,3,30,2,0,0,0
20140101,2014,1,1,4,0,0,0
20080110,2008,1,10,1,0,1,0
20110408,2011,4,8,1,0,0,0
20170812,2017,8,12,3,0,0,0
20200630,2020,6,30,2,0,0,0
20101225,2010,12,25,1,0,1,0
20080106,2008,1,6,4,0,1,0
20130526,2013,5,26,1,0,0,0
20090904,2009,9,4,1,0,0,0
20181219,2018,12,19,3,0,0,3
20100910,2010,9,10,3,0,1,0
20101211,2010,12,11,4,0,1,0
20180730,2018,7,30,1,0,0,0
20090923,2009,9,23,4,0,0,0
20120530,2012,5,30,1,0,0,0
20180217,2018,2,17,4,0,1,0
20080315,2008,3,15,2,0,0,0
20200309,2020,3,9,1,0,0,0
20180611,2018,6,11,4,0,0,0
20181125,2018,11,25,4,0,0,0
20071030,2007,10,30,4,0,1,0
20180928,2018,9,28,1,0,0,1
20060903,2006,9,3,1,0,0,0
20150609,2015,6,9,3,1,0,1
20091116,2009,11,16,2,1,0,1
20090608,2009,6,8,3,0,0,0
20130221,2013,2,21,4,0,0,0
20100608,2010,6,8,2,0,0,0
20061219,2006,12,19,2,1,0,0
20140622,2014,6,22,4,0,0,0
20150828,2015,8,28,2,1,0,0
20160104,2016,1,4,1,1,0,0
20190702,2019,7,2,2,0,0,0
20071024,2007,10,24,4,0,1,0
20100806,2010,8,6,4,0,1,0
20080503,2008,5,3,1,0,0,0
20180614,2018,6,14,1,0,0,0
20180807,2018,8,7,3,0,0,0
20070216,2007,2,16,4,0,0,0
20150105,2015,1,5,1,0,0,0
20110917,2011,9,17,2,0,0,0
20190604,2019,6,4,2,0,0,0
20190926,2019,9,26,2,0,0,0
20060226,2006,2,26,3,0,0,0
20200225,2020,2,25,3,0,0,0
20070728,2007,7,28,3,0,0,0
20070204,2007,2,4,4,0,0,0
20071115,2007,11,15,1,0,1,0
20171215,2017,12,15,4,0,1,0
20100905,2010,9,5,1,0,1,0
20061221,2006,12,21,4,1,0,1
20070627,2007,6,27,3,0,0,0
20120508,2012,5,8,2,0,0,0
20090723,2009,7,23,4,0,0,0
20180425,2018,4,25,3,0,0,0
20100417,2010,4,17,4,0,0,1
20120308,2012,3,8,1,0,0,0
20141006,2014,10,6,3,0,0,0
20080610,2008,6,10,1,0,0,0
20070517,2007,5,17,2,0,0,0
20131212,2013,12,12,4,0,0,0
20150830,2015,8,30,4,1,0,0
20110725,2011,7,25,2,0,0,0
20180314,2018,3,14,3,0,0,0
20081016,2008,10,16,3,0,0,0
20070629,2007,6,29,4,0,0,0
20140517,2014,5,17,2,0,0,0
20190922,2019,9,22,3,0,0,0
20200314,2020,3,14,4,0,0,0
20110704,2011,7,4,3,0,0,0
20080815,2008,8,15,1,0,0,0
20110710,2011,7,10,2,0,0,0
20160614,2016,6,14,4,0,0,0
20170301,2017,3,1,4,0,0,0
20070225,2007,2,25,4,0,0,0
20190128,2019,1,28,2,0,0,0
20121127,2012,11,27,2,0,0,0
20190829,2019,8,29,2,0,0,0
20090213,2009,2,13,2,1,0,0
20190712,2019,7,12,2,0,0,0
20070105,2007,1,5,3,1,0,0
20110710,2011,7,10,4,0,0,0
20150909,2015,9,9,1,1,0,0
20130426,2013,4,26,1,0,0,2
20170417,2017,4,17,2,0,0,2
20080227,2008,2,27,3,0,1,0
20140806,2014,8,6,3,0,0,0
20160304,2016,3,4,2,1,0,0
20150427,2015,4,27,4,0,0,0
20110806,2011,8,6,3,0,0,0
20081231,2008,12,31,2,0,1,0
20080901,2008,9,1,2,0,0,0
20190510,2019,5,10,4,0,0,0
20081010,2008,10,10,2,0,0,0
20091010,2009,10,10,4,0,0,0
20200614,2020,6,14,3,0,0,0
20121028,2012,10,28,2,0,0,0
20090605,2009,6,5,3,0,0,0
20130814,2013,8,14,3,0,0,0
20180728,2018,7,28,3,0,0,0
20190129,2019,1,29,2,0,0,0
20200108,2020,1,8,4,0,0,2
20160524,2016,5,24,1,0,0,0
20190305,2019,3,5,2,0,0,0
20070924,2007,9,24,3,0,1,0
20200316,2020,3,16,2,0,0,0
20131016,2013,10,16,4,0,0,0
20200302,2020,3,2,1,0,0,0
20180517,2018,5,17,1,0,0,1
20120803,2012,8,3,4,0,0,0
20100430,2010,4,30,3,0,0,0
20110606,2011,6,6,2,0,0,0
20180205,2018,2,5,2,0,1,0
20071108,2007,11,8,2,0,1,0
20160630,2016,6,30,4,0,0,0
20150202,2015,2,2,4,0,0,0
20120506,2012,5,6,3,0,0,0
20170912,2017,9,12,4,0,0,0
20090711,2009,7,11,4,0,0,0
20180625,2018,6,25,4,0,0,0
20150110,2015,1,10,4,0,0,0
20070915,2007,9,15,3,0,1,0
20180503,2018,5,3,3,0,0,0
20181025,2018,10,25,1,0,0,0
20160816,2016,8,16,3,0,0,0
20090618,2009,6,18,3,0,0,0
20170704,2017,7,4,4,0,0,0
20080410,2008,4,10,4,0,0,0
20130725,2013,7,25,4,0,0,0
20111202,2011,12,2,3,0,1,0
20081021,2008,10,21,4,0,0,0
20070827,2007,8,27,4,0,1,0
20180822,2018,8,22,4,0,0,1
20170225,2017,2,25,4,0,0,0
20170327,2017,3,27,2,0,0,1
20190328,2019,3,28,2,0,0,0
20090118,2009,1,18,3,1,0,0
20070428,2007,4,28,2,0,0,0
20130825,2013,8,25,2,0,0,0
20160102,2016,1,2,3,1,0,0
20080511,2008,5,11,1,0,0,0
20080721,2008,7,21,2,0,0,0
20160504,2016,5,4,2,0,0,0
20090912,2009,9,12,1,0,0,0
20160218,2016,2,18,4,1,0,0
20120426,2012,4,26,3,0,0,3
20160806,2016,8,6,1,0,0,0
20071119,2007,11,19,1,0,1,0
20090906,2009,9,6,4,0,0,0
20161214,2016,12,14,3,0,0,0
20190427,2019,4,27,1,0,0,0
20070831,2007,8,31,3,0,1,2
20070619,2007,6,19,4,0,0,0
20191130,2019,11,30,1,0,0,0
20091015,2009,10,15,4,0,0,1
20071029,2007,10,29,2,0,1,0
20191210,2019,12,10,3,0,0,0
20081112,2008,11,12,4,0,0,0
20121122,2012,11,22,4,0,0,0
20200205,2020,2,5,1,0,0,0
20060529,2006,5,29,4,0,0,0
20091224,2009,12,24,1,1,0,0
20150921,2015,9,21,3,1,0,0
20141202,2014,12,2,1,0,0,0
20170222,2017,2,22,1,0,0,1
20131222,2013,12,22,3,0,0,0
20140808,2014,8,8,3,0,0,0
20170215,2017,2,15,1,0,0,1
20100213,2010,2,13,4,1,0,0
20150228,2015,2,28,1,0,0,0
20150627,2015,6,27,1,1,0,0
20150912,2015,9,12,1,1,0,0
20190909,2019,9,9,4,0,0,0
20071206,2007,12,6,4,0,1,0
20111109,2011,11,9,3,0,1,0
20140702,2014,7,2,3,0,0,0
20130320,2013,3,20,3,0,0,0
20140125,2014,1,25,4,0,0,0
20100602,2010,6,2,4,0,0,0
20170216,2017,2,16,2,0,0,2
20110210,2011,2,10,3,0,1,2
20070420,2007,4,20,2,0,0,1
20160223,2016,2,23,2,1,0,0
20080118,2008,1,18,1,0,1,0
20200711,2020,7,11,1,0,0,0
20200711,2020,7,11,4,0,0,0
20100130,2010,1,30,2,1,0,0
20200414,2020,4,14,1,0,0,0
20110701,2011,7,1,2,0,0,0
20080202,2008,2,2,1,0,1,0
20111013,2011,10,13,3,0,1,0
20141009,2014,10,9,1,0,0,2
20070905,2007,9,5,4,0,1,0
20070503,2007,5,3,1,0,0,0
20161209,2016,12,9,4,0,0,0
20180919,2018,9,19,1,0,0,0
20180201,2018,2,1,3,0,1,0
20090209,2009,2,9,3,1,0,0
20190619,2019,6,19,4,0,0,0
20160406,2016,4,6,4,0,0,0
20130120,2013,1,20,4,0,0,0
20090423,2009,4,23,2,0,0,0
20080307,2008,3,7,4,0,0,0
20120316,2012,3,16,3,0,0,1
20140305,2014,3,5,4,0,0,0
20171201,2017,12,1,1,0,1,0
20190527,2019,5,27,1,0,0,0
20090624,2009,6,24,1,0,0,0
20200416,2020,4,16,2,0,0,0
20190222,2019,2,22,1,0,0,0
20140205,2014,2,5,2,0,0,0
20091008,2009,10,8,3,0,0,0
20120418,2012,4,18,2,0,0,0
20060414,2006,4,14,4,0,0,0
20151209,2015,12,9,4,1,0,1
20190226,2019,2,26,4,0,0,0
20200416,2020,4,16,1,0,0,0
20070929,2007,9,29,4,0,1,0
20100121,2010,1,21,1,1,0,0
20140810,2014,8,10,4,0,0,0
20190408,2019,4,8,3,0,0,0
20150816,2015,8,16,4,1,0,0
20091216,2009,12,16,3,1,0,0
20151208,2015,12,8,2,1,0,0
20080424,2008,4,24,3,0,0,0
20091223,2009,12,23,1,1,0,2
20200622,2020,6,22,4,0,0,0
20120328,2012,3,28,3,0,0,0
20181222,2018,12,22,1,0,0,0
20160205,2016,2,5,4,1,0,0
20170106,2017,1,6,3,0,0,1
20200513,2020,5,13,3,0,0,0
20110126,2011,1,26,4,0,1,0
20060610,2006,6,10,2,0,0,0
20160411,2016,4,11,1,0,0,0
20070925,2007,9,25,1,0,1,0
20170116,2017,1,16,2,0,0,2
20150916,2015,9,16,3,1,0,0
20110618,2011,6,18,1,0,0,0
20060105,2006,1,5,1,0,0,0
20060524,2006,5,24,1,0,0,0
20150821,2015,8,21,3,1,0,0
20160810,2016,8,10,2,0,0,0
20200429,2020,4,29,4,0,0,1
20140829,2014,8,29,4,0,0,0
20090308,2009,3,8,3,0,0,0
20141030,2014,10,30,2,0,0,0
20110227,2011,2,27,1,0,1,0
20100724,2010,7,24,2,0,1,0
20090805,2009,8,5,2,0,0,0
20070902,2007,9,2,1,0,1,0
20190917,2019,9,17,2,0,0,0
20150702,2015,7,2,1,1,0,1
20070517,2007,5,17,1,0,0,0
20071202,2007,12,2,1,0,1,0
20070707,2007,7,7,1,0,0,0
20130908,2013,9,8,4,0,0,0
20111122,2011,11,22,4,0,1,0
20111226,2011,12,26,3,0,1,0
20080907,2008,9,7,4,0,0,0
20200701,2020,7,1,2,0,0,0
20190423,2019,4,23,2,0,0,0
20111206,2011,12,6,2,0,1,0
20130804,2013,8,4,1,0,0,0
20200222,2020,2,22,3,0,0,0
20130622,2013,6,22,4,0,0,0
20100314,2010,3,14,4,1,0,0
20130107,2013,1,7,3,0,0,0
20120530,2012,5,30,2,0,0,0
20121203,2012,12,3,4,0,0,0
20150720,2015,7,20,4,1,0,0
20160118,2016,1,18,3,1,0,0
20180318,2018,3,18,2,0,0,0
20080613,2008,6,13,3,0,0,0
20150912,2015,9,12,4,1,0,0
20060225,2006,2,25,3,0,0,0
20190422,2019,4,22,2,0,0,0
20200528,2020,5,28,1,0,0,0
20140516,2014,5,16,3,0,0,2
20130927,2013,9,27,4,0,0,0
20150716,2015,7,16,4,1,0,0
20080829,2008,8,29,2,0,0,0
20191216,2019,12,16,1,0,0,0
20170401,2017,4,1,1,0,0,0
20060818,2006,8,18,4,0,0,0
20200801,2020,8,1,4,0,0,0
20141009,2014,10,9,4,0,0,0
20110410,2011,4,10,3,0,0,0
20120429,2012,4,29,2,0,0,0
20090217,2009,2,17,3,1,0,2
20060829,2006,8,29,4,0,0,0
20080309,2008,3,9,1,0,0,0
20090822,2009,8,22,3,0,0,0
20061014,2006,10,14,1,1,0,0
20100424,2010,4,24,4,0,0,0
20150430,2015,4,30,1,0,0,0
20061206,2006,12,6,4,1,0,0
20181121,2018,11,21,1,0,0,0
20081008,2008,10,8,1,0,0,1
20160129,2016,1,29,1,1,0,0
20200329,2020,3,29,1,0,0,0
20101013,2010,10,13,3,0,1,0
20090103,2009,1,3,1,1,0,0
20080318,2008,3,18,2,0,0,0
20060331,2006,3,31,4,0,0,0
20061018,2006,10,18,4,1,0,0
20130606,2013,6,6,1,0,0,0
20180319,2018,3,19,1,0,0,0
20120715,2012,7,15,2,0,0,0
20170324,2017,3,24,1,0,0,3
20140601,2014,6,1,3,0,0,0
20160103,2016,1,3,3,1,0,0
20191025,2019,10,25,3,0,0,1
20190323,2019,3,23,2,0,0,0
20090401,2009,4,1,1,0,0,0
20090718,2009,7,18,4,0,0,0
20060111,2006,1,11,4,0,0,0
20110226,2011,2,26,4,0,1,0
20091129,2009,11,29,3,1,0,0
20140312,2014,3,12,2,0,0,0
20190411,2019,4,11,1,0,0,0
20101224,2010,12,24,1,0,1,0
20160923,2016,9,23,1,0,0,0
20080312,2008,3,12,3,0,0,0
20101020,2010,10,20,3,0,1,0
20101217,2010,12,17,3,0,1,2
20150206,2015,2,6,3,0,0,0
20160102,2016,1,2,4,1,0,0
20180729,2018,7,29,3,0,0,0
20080302,2008,3,2,4,0,0,0
20190322,2019,3,22,4,0,0,0
20140430,2014,4,30,2,0,0,1
20141230,2014,12,30,4,0,0,2
20070628,2007,6,28,2,0,0,0
20160723,2016,7,23,4,0,0,0
20071119,2007,11,19,4,0,1,0
20130813,2013,8,13,4,0,0,0
20100531,2010,5,31,4,0,0,0
20070706,2007,7,6,2,0,0,0
20100329,2010,3,29,1,1,0,1
20150204,2015,2,4,4,0,0,1
20160226,2016,2,26,2,1,0,0
20160404,2016,4,4,3,0,0,0
20150729,2015,7,29,4,1,0,0
20170918,2017,9,18,4,0,0,0
20180225,2018,2,25,1,0,1,0
20100507,2010,5,7,4,0,0,0
20070909,2007,9,9,4,0,1,0
20150417,2015,4,17,1,0,0,0
20180116,2018,1,16,1,0,1,0
20140610,2014,6,10,3,0,0,0
20150610,2015,6,10,2,1,0,0
20131009,2013,10,9,3,0,0,0
20140718,2014,7,18,2,0,0,0
20060922,2006,9,22,2,0,0,0
20170914,2017,9,14,1,0,0,1
20181003,2018,10,3,4,0,0,1
20120224,2012,2,24,1,0,1,0
20130723,2013,7,23,2,0,0,0
20110215,2011,2,15,2,0,1,0
20150503,2015,5,3,2,1,0,0
20101108,2010,11,8,2,0,1,1
20141016,2014,10,16,3,0,0,0
20140409,2014,4,9,4,0,0,1
20100804,2010,8,4,4,0,1,0
20070715,2007,7,15,1,0,0,0
20131216,2013,12,16,4,0,0,0
20070314,2007,3,14,4,0,0,0
20170112,2017,1,12,2,0,0,1
20071123,2007,11,23,2,0,1,0
20190502,2019,5,2,4,0,0,0
20110417,2011,4,17,1,0,0,0
20101118,2010,11,18,1,0,1,0
20130830,2013,8,30,2,0,0,0
20100217,2010,2,17,4,1,0,0
20180815,2018,8,15,1,0,0,1
20130725,2013,7,25,1,0,0,0
20060807,2006,8,7,3,0,0,0
20070219,2007,2,19,3,0,0,0
20131016,2013,10,16,1,0,0,0
20100511,2010,5,11,4,0,0,0
20090719,2009,7,19,1,0,0,1
20170924,2017,9,24,1,0,0,0
20200131,2020,1,31,3,0,0,0
20081009,2008,10,9,3,0,0,0
20171028,2017,10,28,3,0,0,0
20180612,2018,6,12,2,0,0,0
20200125,2020,1,25,4,0,0,0
20170910,2017,9,10,4,0,0,0
20171112,2017,11,12,3,0,0,0
20130216,2013,2,16,4,0,0,0
20090206,2009,2,6,2,1,0,0
20070225,2007,2,25,3,0,0,0
20100218,2010,2,18,3,1,0,0
20060722,2006,7,22,4,0,0,0
20081027,2008,10,27,4,0,0,0
20191116,2019,11,16,2,0,0,0
20081114,2008,11,14,4,0,0,0
20060315,2006,3,15,4,0,0,0
20200101,2020,1,1,4,0,0,0
20110623,2011,6,23,3,0,0,0
20060810,2006,8,10,4,0,0,0
20200821,2020,8,21,4,0,0,0
20100224,2010,2,24,1,1,0,1
20060122,2006,1,22,4,0,0,0
20191014,2019,10,14,2,0,0,0
20110122,2011,1,22,4,0,1,0
20180408,2018,4,8,2,0,0,0
20141216,2014,12,16,3,0,0,0
20171027,2017,10,27,1,0,0,0
20110426,2011,4,26,3,0,0,0
20150518,2015,5,18,3,1,0,0
20080109,2008,1,9,2,0,1,0
20150608,2015,6,8,1,1,0,0
20151220,2015,12,20,2,1,0,0
20171128,2017,11,28,4,0,0,2
20070616,2007,6,16,4,0,0,0
20110815,2011,8,15,4,0,0,0
20181209,2018,12,9,3,0,0,0
20180322,2018,3,22,2,0,0,0
20180903,2018,9,3,2,0,0,0
20070615,2007,6,15,2,0,0,0
20070718,2007,7,18,2,0,0,0
20121015,2012,10,15,3,0,0,0
20171123,2017,11,23,2,0,0,1
20090122,2009,1,22,2,1,0,0
20080513,2008,5,13,4,0,0,0
20170929,2017,9,29,2,0,0,0
20140707,2014,7,7,3,0,0,0
20200818,2020,8,18,2,0,0,0
20140504,2014,5,4,2,0,0,0
20130522,2013,5,22,3,0,0,0
20170130,2017,1,30,1,0,0,0
20190902,2019,9,2,1,0,0,1
20060928,2006,9,28,4,0,0,1
20130730,2013,7,30,2,0,0,0
20151103,2015,11,3,1,1,0,0
20061211,2006,12,11,3,1,0,0
20080209,2008,2,9,4,0,1,0
